timestamp,order_id,distance_km,package_weight_kg,priority_level,time_of_day,weather_condition,traffic_index,predicted_delivery_time_hours,predicted_cost_usd,model_confidence,model_version,assigned_courier_type,scheduled_time,decision_risk_level,actual_delivery_time_hours,actual_cost_usd,delivery_status,customer_satisfaction,order_revenue_usd,penalty_cost_usd,fuel_cost_usd,customer_region,customer_segment,feedback_cycle,retrain_triggered,is_delayed,actual_profit,predicted_profit,roi
2024-01-01 20:00:00,ORD000010,7.984751672891354,18.595748280105802,standard,afternoon,clear,7.964916901571407,4.387970018416318,14.194237252953663,0.6467575264543577,v1.0,van,0.7482496619954835,low,3.823142305855937,6.668975722333805,on_time,neutral,85.54672338483448,3.710519505154384,5.726587556731299,west,standard,1,0,0,75.16722815734629,71.35248613188082,11.269490517882348
2024-01-01 22:00:00,ORD000011,145.63692856348916,12.838169570573257,urgent,night,rainy,6.417310879136184,1.180356587754087,27.85122787814506,0.8866210804840087,v2.0,car,1.5599061934913268,medium,1.439028261941943,43.92527951731953,on_time,dissatisfied,50.335376231918666,13.033595897568539,6.770451813620938,east,budget,3,1,0,-6.623499182969404,22.484148353773605,-0.15078671027346738
2024-01-02 00:00:00,ORD000012,125.70418291606116,28.01549025894339,urgent,morning,clear,9.032709609593615,15.511201175270758,23.86722475247099,0.807267416533829,v1.1,van,1.303021652092485,medium,18.079963272266873,47.121051352868584,on_time,very_satisfied,67.30236229221475,14.252028145967863,3.090673488175821,central,standard,3,0,1,5.929282793378306,43.435137539743764,0.1258281976940581
2024-01-02 02:00:00,ORD000013,35.78917104835004,26.048884740262046,standard,evening,clear,4.99042012941269,11.296488784439621,5.815581847057838,0.712298683643637,v1.1,car,1.4529850200624814,medium,12.789516587341977,44.75318943436968,on_time,very_satisfied,29.91140378260153,13.760610379039626,2.6795928395386746,south,budget,1,0,1,-28.60239603080778,24.09582193554369,-0.6390998561766403
2024-01-02 04:00:00,ORD000014,31.364620245029588,1.8339507681325875,express,night,clear,6.463806208468786,4.0883215707523375,40.674115110776576,0.7921996379678016,v1.2,car,0.7947304504343167,low,3.5377244750113697,29.93243080070933,on_time,satisfied,70.93663413926032,6.386337600427481,5.294942685749211,north,budget,2,0,0,34.61786573812351,30.262519028483744,1.1564950896742239
2024-01-02 06:00:00,ORD000015,31.593653928747905,1.277825747668934,urgent,night,clear,6.681767977827898,23.03248478430572,8.107065784156987,0.7169774072130388,v1.1,car,0.8176187930786293,medium,25.79558473830183,15.877993771123565,delayed,neutral,79.50162483039489,5.044048043186617,2.965209171297095,north,standard,3,0,1,58.57958301608471,71.3945590462379,3.689124377806198
2024-01-02 08:00:00,ORD000016,49.11512522913297,11.605669322902463,standard,evening,rainy,6.32527446075693,13.182173650749258,26.341475943962912,0.8324719625429393,v1.2,car,0.5622459882648596,medium,15.635061979885982,47.111828760125064,on_time,very_satisfied,52.58918681959589,19.118375999240882,3.349071212251629,central,standard,2,0,1,-13.641017939770059,26.247710875632976,-0.28953935262990244
2024-01-02 10:00:00,ORD000017,81.08968258667448,24.41132325806407,standard,evening,clear,7.323703957769647,6.5635457645964514,30.230523272252746,0.7691991299135452,v1.0,truck,0.9831013027935946,medium,8.075136096827064,41.085303296747064,on_time,very_satisfied,65.59542316556148,18.46599016539859,12.568069270121182,east,standard,4,0,1,6.04412970341583,35.36489989330874,0.14710814111851148
2024-01-02 12:00:00,ORD000018,67.63202770310679,29.624645814790863,urgent,night,clear,3.1369012153732565,12.513882136558273,33.27919054765642,0.6641181563407627,v2.0,van,1.3396169920005123,low,10.093893043419035,54.01881989383143,on_time,satisfied,51.06933314401587,9.146332197856406,2.505358061216961,west,premium,3,0,0,-12.095818947671962,17.790142596359452,-0.2239144627183993
2024-01-02 14:00:00,ORD000019,47.22822532871608,4.937298287554081,standard,evening,clear,5.611273997912116,16.63126765290748,35.9884233188544,0.6454673990767217,v2.0,van,1.7869023709959932,low,18.99685843287202,11.940322485552578,on_time,very_satisfied,90.46822323320609,16.923877323087467,10.566256321151656,south,premium,2,0,1,61.60402342456605,54.47979991435169,5.158894544477698
2024-01-02 16:00:00,ORD000020,93.71866973474502,18.026856102887987,express,afternoon,clear,1.938023225275129,2.7535020133919828,16.39725725852218,0.8132113160081307,v1.2,truck,1.5003911711880211,medium,2.2290943272908317,15.508893735654809,on_time,very_satisfied,54.808226246288726,9.04646955268592,5.543250734600207,central,standard,1,0,0,30.252862957947997,38.410968987766545,1.9505525617110722
2024-01-02 18:00:00,ORD000021,25.226609794546064,11.736280270615135,standard,afternoon,rainy,4.460601948803313,7.318187746101516,5.449044949630222,0.9519410829815803,v2.0,car,1.1530944850996272,low,8.441064295035163,14.801705643956637,on_time,satisfied,85.7627838125937,8.487780361450207,13.330093849205644,south,standard,4,0,1,62.47329780718685,80.31373886296348,4.220397223982647
2024-01-02 20:00:00,ORD000022,47.36097403760663,29.112474735530796,urgent,afternoon,rainy,5.38900361759138,19.560206290331852,37.55496480597104,0.7341434977574973,v1.0,car,1.9296801715912066,low,21.86460754061562,44.41952814868817,delayed,satisfied,82.12168524432238,3.135258951985893,8.304899699507494,north,premium,5,0,1,34.56689814364832,44.56672043835134,0.7781739565982434
2024-01-02 22:00:00,ORD000023,58.122467277585294,25.342508232503405,urgent,night,snowy,6.870018335909252,11.572292019261209,29.104546970641035,0.885870041816823,v1.1,van,1.5788678008637478,low,10.116196010474807,13.532272118956026,on_time,satisfied,46.94543392135209,8.528121129839457,5.972493971261734,west,standard,5,0,0,24.885040672556606,17.840886950711056,1.8388044261446708
2024-01-03 00:00:00,ORD000024,71.13014771147022,25.230696788978566,urgent,evening,rainy,9.55477947327583,13.571274266742783,42.62529664432619,0.8568779284265091,v1.2,truck,1.895247804293825,low,16.055643618005266,7.39965132098861,on_time,very_satisfied,30.707604267172755,10.74833877199614,8.729306163962649,south,budget,1,0,1,12.559614174188004,-11.917692377153436,1.6970957864976453
2024-01-03 02:00:00,ORD000025,118.85051440198697,14.326448213951624,standard,evening,clear,6.405859598935203,10.954768050817792,41.962476330531246,0.9633064165806976,v1.2,car,1.2913819599082486,low,9.138180592701195,54.92660113586706,on_time,satisfied,46.54739193037939,0.4500865485737293,6.965454247588495,central,standard,4,0,0,-8.829295754061398,4.584915599848145,-0.16074424463252182
2024-01-03 04:00:00,ORD000026,33.952698412962164,12.737175318961123,express,morning,clear,7.692345245589038,2.0096986807891177,42.949677550454744,0.9201825967466649,v1.1,car,0.8883564121897094,low,2.4381652073314615,5.265677783702607,on_time,satisfied,84.35956381976982,8.882260103508129,9.335913840707793,west,budget,4,1,0,70.21162593255907,41.40988626931507,13.331293239511329
2024-01-03 06:00:00,ORD000027,79.56399356997369,8.565508621955834,express,morning,clear,5.556394535456825,4.812244935863586,26.82925969907931,0.8209760509731305,v1.1,car,0.579240029547083,low,4.480029789728602,46.59744706810215,early,satisfied,30.486928223745313,15.627124367904006,3.488927288242527,east,standard,4,0,0,-31.737643212260842,3.657668524666004,-0.6810880020503105
2024-01-03 08:00:00,ORD000028,90.90011248499616,2.1630771512023497,standard,evening,clear,6.706936282386982,11.247457691063492,20.013277812658956,0.8562418943113018,v1.0,bike,1.5891272772257756,low,12.871882241169304,22.633708919083293,on_time,satisfied,57.19927112719744,13.600921127485396,14.960876536563164,central,standard,4,0,1,20.96464108062875,37.185993314538486,0.9262165091486326
2024-01-03 10:00:00,ORD000029,11.73530984439967,26.00931009952407,express,evening,rainy,1.638389945203961,5.81126570438234,40.62011911661165,0.9503707219677736,v1.1,truck,0.6819544970083011,low,7.332914657997831,46.92238844764858,on_time,very_satisfied,82.54870731646727,12.7031397772787,7.532226410057328,south,premium,5,1,1,22.923179091539993,41.928588199855625,0.4885235241933752
2024-01-03 12:00:00,ORD000030,93.09400352570856,24.48057976933729,standard,evening,clear,3.289524227576623,2.149517659172611,25.308235086316472,0.7558123259889046,v1.0,car,0.9541626924079507,low,2.0848462226379216,32.2856450517684,on_time,very_satisfied,41.81297276155409,18.19110856874405,6.526998316195793,west,standard,2,0,0,-8.663780858958354,16.50473767523762,-0.26833945877829213
2024-01-03 14:00:00,ORD000031,29.725997934657272,29.991671361940853,standard,night,foggy,4.256677838846248,20.403942273191944,13.254898838154553,0.7274499352845332,v1.2,bike,1.298706361825846,low,21.45366468646676,49.98319270380436,on_time,very_satisfied,67.79886733024276,0.3606401965046002,11.232728028111444,central,standard,4,0,1,17.455034429933793,54.543968492088204,0.34921109026144714
2024-01-03 16:00:00,ORD000032,14.43248098286553,29.90078669368021,standard,evening,clear,5.252440195058622,23.567428170774665,43.47383088026635,0.6042163226177265,v1.1,truck,1.3466248816696216,low,24.311193036478546,51.23584230714596,on_time,very_satisfied,32.10684166439331,11.140951723844683,6.730692284439322,west,standard,2,0,0,-30.269952366597334,-11.36698921587304,-0.5907848923464124
2024-01-03 18:00:00,ORD000033,142.58840290173333,16.88523531527751,standard,morning,clear,1.4108387095214536,19.242286101925007,44.715194454755625,0.922354918934671,v1.0,car,1.400874795480704,medium,16.910230217329044,4.464007245319576,on_time,satisfied,19.835150083134394,15.746976968194142,12.832565965373849,west,standard,4,0,0,-0.3758341303793227,-24.88004437162123,-0.0841732408773332
2024-01-03 20:00:00,ORD000034,145.01664479581112,23.18512874782506,standard,night,clear,2.2602168779798593,20.63705319920734,25.983939026307656,0.9123824731573122,v1.2,van,0.749382995524551,low,22.600792741680316,7.846020975632202,on_time,neutral,81.49458025835708,10.826707654025345,7.905519416685529,west,standard,3,0,1,62.821851628699534,55.51064123204942,8.005821804705732
2024-01-03 22:00:00,ORD000035,122.21761547688686,28.370589031531626,express,evening,rainy,3.491328770121752,6.5654739972920435,8.406487728940437,0.640737262059059,v1.2,bike,1.0696061072324732,low,7.691459085827328,16.768295208113628,on_time,satisfied,18.907176106783616,6.477911051607583,11.354259372450654,south,standard,3,0,1,-4.339030152937594,10.50068837784318,-0.25874851024378204
2024-01-04 00:00:00,ORD000036,49.16899653013875,25.56459802498364,standard,morning,clear,9.743794218109455,23.094420436803595,22.452174046261906,0.824974378641753,v2.0,bike,1.42579134067545,low,29.062882742987405,38.13508623453858,on_time,satisfied,34.42432555716262,2.725011301839557,3.396891813744525,central,standard,3,0,1,-6.435771979215523,11.972151510900712,-0.168758061318491
2024-01-04 02:00:00,ORD000037,19.16245653092566,7.796769001424331,express,night,clear,3.9821230639274567,5.529291202428853,41.159194675817155,0.7809528622850861,v1.2,car,1.9547282969506772,medium,6.775600632095198,49.30188202208681,on_time,very_satisfied,86.9598479797696,17.751261436323826,12.999549412216453,north,standard,4,0,1,19.90670452135897,45.80065330395245,0.40376350641005376
2024-01-04 04:00:00,ORD000038,104.21378884426275,13.791051991647759,standard,evening,clear,5.338369523008743,22.882885638322144,45.579831284580294,0.6462965472485535,v1.1,car,1.591446706549533,low,24.141666080479986,27.4570395159921,on_time,satisfied,41.18223583708004,9.41524784775206,11.564333828115428,north,standard,2,0,1,4.309948473335883,-4.397595447500251,0.156964901693935
2024-01-04 06:00:00,ORD000039,68.82211159224218,4.310202746969102,standard,evening,clear,2.764879414645536,23.880843761216873,14.156273412391812,0.9824216085536821,v2.0,bike,1.8839056356409367,low,27.690043173240625,34.95562892998754,on_time,very_satisfied,97.5740814562745,17.562303939714027,4.752318120005554,south,budget,5,0,1,45.05614858657293,83.41780804388269,1.2889157211587277
2024-01-04 08:00:00,ORD000040,22.69554405249293,28.64450530413231,standard,evening,clear,6.497020639681915,17.369624532159122,8.013812541137218,0.6837313961107085,v1.2,van,1.6433180874712656,low,20.850353236669942,13.613492492573618,on_time,very_satisfied,98.17609012964738,11.717042448663367,3.8887181266952267,south,budget,1,0,1,72.8455551884104,90.16227758851016,5.350589104084924
2024-01-04 10:00:00,ORD000041,76.80065196613418,18.38215171630096,express,night,rainy,3.5261489396437686,23.566305831211903,44.48077039097774,0.6262213302353188,v1.0,van,1.3875754533386007,low,24.66789764107418,45.05330852796595,on_time,very_satisfied,34.144841840820106,13.483842332300016,6.111800533433117,west,budget,5,0,1,-24.39230901944586,-10.335928550157632,-0.5413979221167085
2024-01-04 12:00:00,ORD000042,9.986335561706667,7.24496276235215,standard,morning,clear,2.8629332059458408,14.099414930043384,22.523222254049386,0.8319904780057448,v1.2,truck,0.7880350537045169,medium,12.09326248040083,53.333733679026956,on_time,satisfied,13.68804000249014,16.085223087569002,14.688917618414756,central,standard,4,0,0,-55.730916764105814,-8.835182251559246,-1.0449272532136242
2024-01-04 14:00:00,ORD000043,136.8514583014234,20.315170189972772,express,morning,clear,5.649153656013811,6.969461013050077,29.379243392040348,0.8881580040818827,v2.0,car,1.5000284778387696,medium,7.101639502964808,17.69854557864447,on_time,dissatisfied,73.45569557848413,13.183110892002688,5.338810469371762,central,standard,3,0,0,42.57403910783697,44.076452186443774,2.4053746983880204
2024-01-04 16:00:00,ORD000044,42.52309733200245,18.73478309350793,express,afternoon,clear,1.0495521924437874,11.05090537030928,48.56296154228415,0.6126529439584029,v1.1,van,1.4350693489398605,low,13.495796834612074,29.23612353162786,delayed,very_satisfied,50.58878523835094,7.961096813578754,7.929653716306232,east,standard,3,0,1,13.391564893144322,2.0258236960667872,0.45803291417015496
2024-01-04 18:00:00,ORD000045,101.06573123132739,11.065800181968795,express,evening,clear,1.0689762938430278,14.651901513712078,7.995412756140029,0.8568998791035387,v1.1,truck,1.4037037556858998,low,16.092486766385548,8.391921635825064,on_time,very_satisfied,19.067755956361864,10.27266767857302,2.390262934325372,east,premium,2,1,1,0.4031666419637805,11.072343200221836,0.048036507363880245
2024-01-04 20:00:00,ORD000046,50.19810603296459,3.849948969889056,standard,afternoon,rainy,2.9716192819167198,2.680875926621345,34.1743103353443,0.8075938316210672,v1.0,van,1.2346788019823611,low,3.1157922526788298,32.515969479611385,on_time,satisfied,73.67705370802386,16.060910493517596,7.1639578843610225,north,budget,4,0,0,25.10017373489488,39.50274337267956,0.7719099945839989
2024-01-04 22:00:00,ORD000047,80.40986307078256,20.31140926998759,standard,afternoon,clear,1.3304922625073903,15.313895086196661,8.334744015869019,0.6402733534612689,v1.0,car,1.2929849059839134,low,13.669703595993271,29.64195553418071,on_time,very_satisfied,12.80574182007291,7.473005927459684,9.427160200630336,east,standard,5,0,0,-24.309219641567484,4.470997804203892,-0.8200673382091405
2024-01-05 00:00:00,ORD000048,84.27299050477555,15.849077176661902,express,morning,clear,1.9722317871762223,23.567090245532775,21.896101780992517,0.6672843120090812,v1.1,truck,1.0016637906771562,low,30.21698980172844,11.366260691908957,on_time,neutral,88.31770214430179,7.762429135369942,14.390619962603546,east,premium,4,0,1,69.18901231702289,66.42160036330927,6.086691789013916
2024-01-05 02:00:00,ORD000049,31.80389605120142,23.28339255620136,standard,night,clear,4.049745844048765,5.3724759450257356,41.1716545337051,0.8215099759532714,v1.2,truck,1.2789690389634547,low,5.3834372182986225,26.545376869021826,on_time,satisfied,22.478727620197333,1.913802321160023,8.717568584220837,north,premium,4,0,0,-5.980451569984517,-18.69292691350777,-0.2252831563226761
2024-01-05 04:00:00,ORD000050,145.58977102586098,15.844823282803805,express,night,snowy,8.223271116218315,19.229687674632817,24.506250474003547,0.7155794692701825,v1.0,truck,0.7963338585177173,low,21.6683536171599,21.039337256414726,delayed,neutral,21.458069087205253,18.291688704434954,12.648395240309942,north,budget,3,0,1,-17.872956873644426,-3.0481813867982943,-0.8494615203088232
2024-01-05 06:00:00,ORD000051,117.39425938736161,25.639354259396935,standard,morning,rainy,6.148437790323707,21.881672256931246,49.87320592563277,0.9659431341740132,v2.0,van,1.7077615960405652,low,17.711816050395495,30.613374640564658,on_time,satisfied,25.81050681717261,1.8207262989088346,9.112659353395706,east,premium,5,0,0,-6.623594122300883,-24.06269910846016,-0.21635568911881312
2024-01-05 08:00:00,ORD000052,141.22734652680742,16.781251743847324,urgent,night,clear,5.614009533607748,22.705136634865077,30.157667822597098,0.9193086894987799,v1.2,car,0.7786654320480617,medium,19.609509930770365,33.86837110686876,delayed,satisfied,96.423972264286,12.964183548971118,2.5302051746617353,central,premium,1,0,0,49.59141760844612,66.2663044416889,1.4641965878837624
2024-01-05 10:00:00,ORD000053,134.74996581200907,17.047670160293894,express,afternoon,clear,3.6413994088730948,23.083118901325285,19.452296868617907,0.9835912105403286,v1.2,truck,0.6274494348341997,low,27.492390139392572,4.433274508967685,on_time,satisfied,72.38524242284615,8.263889576055954,6.095107577467062,east,standard,3,0,1,59.68807833782251,52.93294555422824,13.460618691312845
2024-01-05 12:00:00,ORD000054,91.69549692760735,26.361281278421178,urgent,evening,clear,9.385783474895348,12.993571690593855,14.90500966571389,0.7012716271906614,v2.0,bike,1.154369039535736,medium,16.68354754481099,42.81130513042732,on_time,satisfied,82.1234381917273,8.112387805108847,9.482143601804342,west,premium,5,0,1,31.199745256191136,67.21842852601341,0.7287564909467356
2024-01-05 14:00:00,ORD000055,138.67176407835194,12.402744553265713,standard,morning,rainy,4.573135371134725,23.478081883804585,20.77342404287728,0.978192216791211,v1.0,car,1.4874611592590927,medium,22.539608423715002,40.363728884948785,on_time,satisfied,45.78714871594777,13.591036731453679,14.357721557104616,west,budget,2,0,0,-8.167616900454691,25.01372467307049,-0.20234539227885748
2024-01-05 16:00:00,ORD000056,17.831412797528326,4.453449239293901,express,evening,clear,1.7838349011619434,18.418134764092095,21.763997319179786,0.7681812092187076,v1.1,bike,1.156575237400312,low,15.07690770466178,22.680605696532634,on_time,very_satisfied,40.268145475446005,1.3418746525975744,13.168694676766034,west,standard,3,0,0,16.245665126315796,18.50414815626622,0.7162484589351313
2024-01-05 18:00:00,ORD000057,33.41751505077605,1.3490889512434996,standard,night,clear,6.5535986450602115,4.718443033450123,8.092115497578245,0.7355323301723643,v1.2,bike,0.915131197926963,medium,4.626118678819098,6.699732714009731,on_time,satisfied,31.103560610485296,11.874115659028693,4.96862298432502,south,standard,2,0,0,12.529712237446873,23.01144511290705,1.8699018110735934
2024-01-05 20:00:00,ORD000058,11.55795689202802,22.776549042371762,standard,evening,clear,2.0245455412894127,11.96870244876331,21.630838974204792,0.6196363155180478,v2.0,truck,1.337256775835661,low,9.679497385833457,42.50155952903757,delayed,satisfied,53.2583225481168,15.440635719447096,4.861427790249126,west,budget,3,0,0,-4.683872700367866,31.62748357391201,-0.11020213258375332
2024-01-05 22:00:00,ORD000059,52.17289796067333,18.799131764927207,express,night,clear,4.107008285215229,17.52161703355609,25.890733388265122,0.620578450565245,v1.2,truck,1.0205035031182998,low,15.702637451936841,52.71393318438476,delayed,neutral,59.66458601807516,16.564255157731886,4.615248572480709,central,standard,4,0,0,-9.61360232404148,33.77385262981004,-0.18236961982699101
2024-01-06 00:00:00,ORD000060,61.35820700497489,21.270353158927094,express,night,clear,5.56670744846028,6.688827263838917,37.52319885074621,0.8698843898191952,v1.1,van,1.8993015351899496,low,7.86763947585476,16.247731397122724,delayed,satisfied,66.859735928748,3.410607787875506,13.99248565193254,south,standard,5,0,1,47.20139674374977,29.336537078001783,2.9049281196258834
2024-01-06 02:00:00,ORD000061,44.345609607214904,6.782442764512867,urgent,afternoon,rainy,8.868002722166583,15.73414922162441,34.55282681247236,0.7785923078292709,v2.0,van,1.8839677094053582,high,19.959463722129822,20.499755300588934,on_time,satisfied,33.140665359882505,17.948381001563472,13.084659990322368,south,standard,2,0,1,-5.307470942269902,-1.4121614525898565,-0.25889148299416226
2024-01-06 04:00:00,ORD000062,125.16693882702975,4.522958529809708,express,night,clear,5.441919223061068,16.331811018072244,36.89445448531194,0.6883434341540812,v1.0,van,1.253557729958143,low,13.779549774265853,13.374457363572564,on_time,very_satisfied,95.37886728126915,13.122921836948844,12.073484619288333,west,standard,3,0,0,68.88148808074774,58.48441279595721,5.149841699495322
2024-01-06 06:00:00,ORD000063,56.72923237057044,0.9290676372025168,standard,afternoon,clear,7.3203288942849785,4.7420941075970156,5.37636568445857,0.8394484194668407,v2.0,car,0.9918259910273878,low,5.1164842839881635,33.42374229058682,on_time,satisfied,25.278264838642226,17.637096016413658,7.105556484914959,east,standard,2,0,0,-25.782573468358255,19.901899154183656,-0.7713619223810507
2024-01-06 08:00:00,ORD000064,45.73550390467021,10.842332984794611,standard,afternoon,clear,9.935351550991633,13.996962186413395,14.795032981124121,0.6986146661175433,v2.0,van,1.6056986209349586,medium,12.974350050657073,11.896911127020202,on_time,satisfied,96.90878572897711,9.705614342203965,8.556949155883968,north,standard,3,0,0,75.30626025975295,82.11375274785298,6.32936819377749
2024-01-06 10:00:00,ORD000065,83.69093205794603,17.902571762211675,express,afternoon,snowy,2.1834020790818345,18.747418952507978,34.77579297799355,0.8252763841943248,v1.0,bike,0.5550694152246,low,16.301435007220537,22.165891116530354,on_time,neutral,11.337051025675342,10.84066690194404,8.036312682336987,east,budget,3,0,0,-21.66950699279905,-23.438741952318203,-0.9775618456771147
2024-01-06 12:00:00,ORD000066,25.434012621340585,12.071199330442104,standard,morning,clear,3.4725837296756756,12.474600284326664,26.779521568088622,0.7400914113232492,v1.2,van,1.212153509065477,low,11.345525646494902,39.54766371064741,on_time,neutral,53.3013122635161,18.38076554057342,5.294175398271845,east,standard,1,0,0,-4.627116987704731,26.52179069542748,-0.1169980614657027
2024-01-06 14:00:00,ORD000067,121.31856220933575,13.405510199700007,standard,morning,rainy,4.551184680378817,1.2783716858504708,5.239106405075567,0.9211853683786094,v1.0,truck,1.0044850914055004,medium,1.3919953219899686,32.565915133476764,on_time,very_satisfied,40.00310543049065,17.998190867093435,8.565364599933972,south,budget,1,0,0,-10.56100057007955,34.76399902541508,-0.32428618205915055
2024-01-06 16:00:00,ORD000068,15.80984333356677,27.17268148756558,standard,night,clear,4.796453606849482,1.20788478882372,41.202258909432004,0.9200715026990439,v1.1,van,1.880803827653832,medium,1.0056453178198648,23.709590780724696,on_time,neutral,50.421107253722575,8.96321746738004,2.396455122085808,south,standard,1,1,0,17.748299005617838,9.21884834429057,0.7485388774052038
2024-01-06 18:00:00,ORD000069,148.09860580707502,10.773536277187361,standard,afternoon,clear,4.699189677389912,9.211674911310281,39.776430798065185,0.7861666552677364,v1.2,car,0.5180045409090238,high,9.369280203222717,25.432729692184637,on_time,very_satisfied,61.359812108271015,5.488252632713635,3.7135348554669694,south,standard,2,1,0,30.438829783372743,21.58338131020583,1.1967898594411062
2024-01-06 20:00:00,ORD000070,116.97549154801533,15.662689930214418,standard,morning,clear,9.168499023008994,22.302463573930986,29.678862334710317,0.7368194526406561,v1.2,car,1.3292223135775236,high,19.349927969199044,32.6676550137847,on_time,very_satisfied,49.203024221143814,7.863408691285283,13.525664750196302,central,budget,4,0,0,8.671960516073828,19.524161886433497,0.2654520215911751
2024-01-06 22:00:00,ORD000071,33.813773822455,23.61776387586372,standard,afternoon,clear,7.426293800201708,6.259565930883002,7.990849659932246,0.7413983206580468,v2.0,bike,1.610995371599939,low,5.86107273835745,4.299101122245227,on_time,satisfied,47.33621652714355,7.755286570594995,11.771836971408502,central,premium,3,0,0,35.281828834303326,39.345366867211304,8.204883520479049
2024-01-07 00:00:00,ORD000072,5.800706982922348,12.19801207847747,standard,evening,clear,6.471146926816334,15.590364844048805,39.49317722896631,0.914228665010605,v1.2,car,1.2275269812860619,medium,13.959256673378782,8.004003291134103,on_time,very_satisfied,75.9451073871976,5.7373374996558795,7.497289317768132,north,standard,5,0,0,62.20376659640762,36.451930158231285,7.7706109959131515
2024-01-07 02:00:00,ORD000073,123.24190712595096,18.851557656722267,standard,evening,rainy,3.784354460765039,6.1077450259463735,31.26711144791138,0.7279899982910687,v1.1,van,0.6281045452440825,low,7.582690629319437,48.944161455913594,on_time,satisfied,71.72886475778182,5.371592086659332,8.722954709690404,south,standard,1,0,1,17.413111215208893,40.461753309870446,0.35576777555210265
