weather_severity,traffic_congestion,warehouse_congestion,driver_experience,truck_allocation,route_complexity,package_volume,time_sensitivity,delayed,date,day_of_week,month,is_weekend,is_holiday_season,is_extreme_weather,split
0.3433418794642473,-1.292046224,2.6304309656115556,-2.694029981,3.669831028567155,-4.678874975,-1.054620272,-0.660385454,1,2024/1/19,4,1,0,1,0,test_holiday
-0.184720718,1.5277573212204731,1.7431754786355191,-0.327924451,3.1982573417397955,-0.005452528,1.9521598626021457,-3.542324509,0,2024/1/20,5,1,1,1,0,test_holiday
-2.027728151,-0.719022986,-0.829043031,-1.033334798,-1.476460145,-3.874604851,-3.756634913,0.04061471111653065,0,2024/1/21,6,1,1,1,0,test_holiday
-2.905774447,0.5605129825824664,1.5115002830795765,1.1845397850940516,0.04516236185571432,-1.698833859,-0.288291764,-3.3423677,0,2024/1/22,0,1,0,1,0,test_holiday
0.2113363332764271,-0.354720067,1.1426288807149245,-1.120536853,0.18470748296225825,-0.096634067,0.4338662649663041,0.7156267659252196,1,2024/1/23,1,1,0,1,0,test_holiday
-0.894705577,-0.74509381,1.782926840901546,2.5409753170219944,-0.271917674,-2.972555987,-2.663005818,-1.700503907,0,2024/1/24,2,1,0,1,0,test_holiday
-0.478659062,-2.043386134,1.9708972925920207,-0.983024259,0.3061308474630613,-1.258315785,0.9066630017552355,1.7602888403639914,1,2024/1/25,3,1,0,1,0,test_holiday
1.3587027633084432,0.3229274826340336,-0.192582419,-2.10299896,0.4717238575402103,0.44778762042636927,0.015026734888156978,1.1517763784438726,1,2024/1/26,4,1,0,1,1,test_holiday
0.3687839178615828,-0.366831204,0.9694431373475358,-2.954008348,0.8102568120820892,-1.938839171,-1.050035238,0.8186241338387343,1,2024/1/27,5,1,1,1,0,test_holiday
-3.245617248,0.21363711851460332,-0.7164979,1.3042793280883491,1.5182624618522147,-3.591842617,-1.090245451,-4.057835465,0,2024/1/28,6,1,1,1,0,test_holiday
1.8440539613054527,-0.678635651,-0.09691398,-1.269983912,0.6733519799745143,1.5275980260588204,1.6767760566559464,2.3805384706250834,1,2024/1/29,0,1,0,1,1,test_holiday
-1.28883015,-1.689529776,1.83225054884295,2.027978781491857,0.23858960665530837,-2.706178138,-0.941432196,-0.743802337,0,2024/1/30,1,1,0,1,0,test_holiday
1.0210106401909007,-1.175158552,0.1183959348454171,-0.279818845,0.2725135622114655,-2.067591852,-2.009622259,1.2465760284972032,0,2024/1/31,2,1,0,1,1,test_holiday
1.4796385443599491,-1.213930199,2.4383556331087104,3.397909892694819,2.380363831541832,1.4304609275251818,3.2454953508953936,-0.500247229,1,2024/2/1,3,2,0,0,1,test_extreme_weather
0.32093883099680776,-3.159407502,3.1361105248952983,1.6935858987279366,-0.209385117,-2.379199321,-0.822808379,2.00274894675931,0,2024/2/2,4,2,0,0,0,train
1.4237772575797034,-1.84513398,1.4048500305794207,0.7139940038212236,3.7060849458977216,-1.491138557,1.6702430511080806,0.08594539976580336,1,2024/2/3,5,2,1,0,1,test_extreme_weather
-2.853263869,-3.422806041,0.2670377130098561,2.3753975089443324,-0.172817362,-5.404541051,-2.373034069,0.0291239325992797,0,2024/2/4,6,2,1,0,0,train
0.811069464159282,0.6971705441418652,1.01732018821038,-0.546492436,-1.655186539,2.988339717847488,1.2637577427508089,1.3205031738989554,1,2024/2/5,0,2,0,0,1,test_extreme_weather
-0.977602313,-0.603363338,0.5658436164149849,0.5291190494959471,2.9157795607329478,-2.546522117,0.5269314844130291,-2.23536076,0,2024/2/6,1,2,0,0,0,train
3.7770273317939074,-2.148056272,-0.553351457,-0.804008472,3.274007622514081,1.2731721436511667,3.0676831838670617,3.570050260892075,1,2024/2/7,2,2,0,0,1,test_extreme_weather
-0.070297436,0.9237209762368694,1.6744124163552065,0.9274882985898262,2.424113120702871,-0.437471677,0.9720774249813684,-3.080779966,0,2024/2/8,3,2,0,0,0,train
2.6326163176916433,-0.317876553,-0.767787752,-4.539899463,1.5541652384212723,-0.240571653,-0.064859915,2.9721919521828872,1,2024/2/9,4,2,0,0,1,test_extreme_weather
0.6260322764018179,-1.792109091,1.6353639933848676,-2.26866166,2.212411323964953,-2.443366512,0.30200330839224476,1.3713757936578603,0,2024/2/10,5,2,1,0,0,train
1.4193004796264512,-0.52597733,1.9569959765360503,-0.711921127,0.38611798589695734,-0.938611178,-1.044056922,0.854857643645397,0,2024/2/11,6,2,1,0,1,test_extreme_weather
-1.925145185,-4.432191003,1.292420353734063,1.766632477136337,-2.48895767,-5.512378697,-4.128980259,2.8503259018004767,0,2024/2/12,0,2,0,0,0,train
1.0773952636757347,-0.632162167,0.8723238563849045,-3.431356548,3.8122134977452733,-4.463576294,-1.761821766,-0.471450699,1,2024/2/13,1,2,0,0,1,test_extreme_weather
-2.31858427,0.302185736732985,0.017539171493445305,1.9610758867142373,1.5304179341873234,-2.923538815,-1.007036523,-3.931324839,0,2024/2/14,2,2,0,0,0,train
-0.53069751,-0.457355054,0.38185568937059555,0.14157306365860567,1.988480245155929,-2.658848591,-0.738495179,-1.570960225,0,2024/2/15,3,2,0,0,0,train
1.2174548663633287,-4.094443324,2.1768754908800227,0.511565272335945,-0.169184018,-3.738130614,-2.290715303,3.795707685529452,0,2024/2/16,4,2,0,0,1,test_extreme_weather
0.4723106627908711,-1.697083903,0.2759547261647012,-2.52838098,2.5717121602122366,-2.625784931,0.2939633290278927,1.2909013938298346,0,2024/2/17,5,2,1,0,0,train
-1.410041073,-0.371153119,-0.12082212,0.6342898766801938,3.049881358726261,-2.925462778,0.23775522830527218,-2.827532224,0,2024/2/18,6,2,1,0,0,train
-0.029332027,-1.582407143,1.9440762103916427,-1.775352492,0.9260076276888871,-1.817798455,0.248877518550779,1.3398081428144437,1,2024/2/19,0,2,0,0,0,train
3.5163215381960238,-0.755713673,-0.024577559,-2.172328712,3.2614242943372846,0.40106726621986283,1.5295918364147678,2.103320901469903,1,2024/2/20,1,2,0,0,1,test_extreme_weather
-1.953247511,-1.256549421,0.5026844767020573,3.4984172666334437,2.6095128405183496,-4.087830464,-0.805178235,-3.553547723,0,2024/2/21,2,2,0,0,0,train
-2.493316826,0.13443970348006506,0.20669509162508903,1.8800640703911324,-0.66646097,-2.939594837,-2.553924551,-2.760066368,0,2024/2/22,3,2,0,0,0,train
-1.06981491,-1.372035952,1.7933899246983445,2.5927496772123106,1.6388906327875448,-2.441293303,0.05933078137109393,-1.850759969,0,2024/2/23,4,2,0,0,0,train
-0.158090864,-0.054812327,2.3518955279959397,1.6884524709161393,0.05396355549602683,1.1907523232042676,1.6229915923410925,-0.820487061,1,2024/2/24,5,2,1,0,0,train
2.4488988221032018,-2.250506385,1.2180277818178922,1.8520569304737942,1.5325275941383496,2.870346394641943,4.32258182742703,2.87946880922524,1,2024/2/25,6,2,1,0,1,test_extreme_weather
0.7092002946205548,0.3074870168210706,0.510792792978852,-2.28929766,1.052725480282566,-1.145987911,-0.780793622,0.08762798001151373,1,2024/2/26,0,2,0,0,0,train
-1.400769254,0.07945034363710324,-0.393275481,0.5054807996546893,0.9631127289982826,-2.716013878,-1.5593774,-2.180167786,0,2024/2/27,1,2,0,0,0,train
0.5747663255179196,1.6056761199646803,0.7597824633912729,0.23821013587603534,4.344477969116021,-0.745771355,1.2588261502852065,-4.123559317,0,2024/2/28,2,2,0,0,0,train
1.9853521984891105,-0.665710161,2.031731285374893,0.3789036539118127,2.0748709064119852,1.147619451878168,2.313175134985908,0.5800038826332073,1,2024/2/29,3,2,0,0,1,test_extreme_weather
3.355514466804692,-2.736906407,-0.89110632,-0.402535821,0.07658363092539733,4.094982862962029,4.307567748446878,6.275787042685391,1,2024/3/1,4,3,0,0,1,test_extreme_weather
-0.205750345,-3.041309703,2.5015332679229045,-1.307758998,1.666060128695607,-2.45756777,1.2409588851178808,2.1148550717131465,1,2024/3/2,5,3,1,0,0,train
1.1826688564021146,-0.603390462,0.9923107777780844,0.06087390743848431,0.2330738144423058,1.6393229076501894,1.7990878925095688,1.4514896650574474,1,2024/3/3,6,3,1,0,1,test_extreme_weather
-1.309746463,-0.791913427,0.7291486293315664,0.6329441519716597,0.7529138357983778,-2.705234221,-1.063204533,-1.251901138,0,2024/3/4,0,3,0,0,0,train
-0.101868287,-2.054673822,0.7998440366548266,-0.558333451,0.541673871279178,-2.936089494,-1.294412633,1.3596061755122175,0,2024/3/5,1,3,0,0,0,train
-0.400486474,-1.220822449,2.153448689166443,-0.896765886,1.2786523560384901,-2.112286179,0.10878624435946882,0.06037946951459759,1,2024/3/6,2,3,0,0,0,train
-1.856284657,-1.988061395,2.0374064546452146,3.8908537153162253,1.9403183920191882,-3.513759872,-0.119556832,-2.5852475,0,2024/3/7,3,3,0,0,0,train
-2.001794982,-0.110080208,0.9394029448948706,1.9520839889677188,3.269390896919278,-2.014103467,1.647034991592459,-4.017658367,0,2024/3/8,4,3,0,0,0,train
1.712612467497017,-1.738911524,1.1408635618740508,-2.417661106,5.76687388820111,-5.034487467,-0.60735643,-0.473510199,1,2024/3/9,5,3,1,0,1,test_extreme_weather
-0.663739932,-1.165155221,0.978778002187075,0.4355428624671188,1.9911006157678872,-2.622305865,-0.084333492,-1.028228333,0,2024/3/10,6,3,1,0,0,train
0.13232025075817888,-1.404157301,1.668849489950437,0.05754303486689838,1.2509112344568663,-1.18255501,0.72724408855623,0.4660183957187927,1,2024/3/11,0,3,0,0,0,train
0.706125121502096,-0.50270663,1.1866348102191784,0.42256467467911885,2.476359163030839,-1.442732203,0.30659406760474406,-1.054530735,0,2024/3/12,1,3,0,0,0,train
-2.883381627,-0.134966088,0.6022786120165633,2.3567068877688304,1.6318430888898758,-3.612933783,-1.014893142,-4.212774401,0,2024/3/13,2,3,0,0,0,train
1.5678481850390966,-0.545338133,-0.030094651,-2.794697447,0.9864453393576785,-0.19854133,0.2568074644002085,2.1118503395838295,1,2024/3/14,3,3,0,0,1,test_extreme_weather
-1.743294577,-1.64997269,2.6263230269429596,-1.115780997,0.7788278224366577,-3.878591307,-1.034316032,-0.337369673,1,2024/3/15,4,3,0,0,0,train
-2.082185497,0.635081722391641,3.176062791146392,3.1941321633464552,1.9532801729241653,-0.888388969,1.519209409453742,-4.872121294,0,2024/3/16,5,3,1,0,0,train
-1.155627019,1.623269094095943,2.4426409935603566,0.8043870001227087,3.9603475984269103,-0.237579392,2.8397605415515175,-5.174495237,0,2024/3/17,6,3,1,0,0,train
0.9297812979822244,-2.384711565,2.5933912815235756,-0.841114807,-1.214213707,-1.815024907,-1.658996911,3.2562838849675293,0,2024/3/18,0,3,0,0,1,test_extreme_weather
-2.21249929,-2.122661893,0.30369613926329375,1.026237974143858,1.308146626701169,-4.137287147,-0.837121539,-0.929162824,0,2024/3/19,1,3,0,0,0,train
-3.086248556,-2.779819246,1.2181768234669965,3.700994958739809,1.3039565907283328,-4.759748707,-0.765954937,-2.099550803,0,2024/3/20,2,3,0,0,0,train
-2.035666427,-0.4678409,-0.604096135,-0.579886021,-0.658924447,-3.747082268,-3.141930745,-0.850359525,0,2024/3/21,3,3,0,0,0,train
-1.762541106,0.5153237947926184,-0.296884149,0.9188536263202283,4.598906753902904,-2.93949027,1.0630629483568899,-4.880501355,0,2024/3/22,4,3,0,0,0,train
1.3195087477012308,-1.754885037,2.131191056617206,2.432928056915049,0.2512967661104726,3.258511798663143,4.192092547414331,2.0790983895180495,1,2024/3/23,5,3,1,0,1,test_extreme_weather
-3.918980364,-1.473569785,-0.244250615,1.8946588483548363,1.3899813644294712,-4.135200124,-0.226582757,-2.853912087,1,2024/3/24,6,3,1,0,0,train
-0.136111081,-0.808792764,1.564076478553761,1.3580778930061723,-0.114773603,0.48911812217525275,1.124345650174983,0.21928044767899618,1,2024/3/25,0,3,0,0,0,train
-4.357026765,-0.235620979,-2.004560492,0.6186298834399153,2.1523833464585893,-4.755170258,-0.906784982,-4.207626384,0,2024/3/26,1,3,0,0,0,train
-5.037330055,0.19331996249786387,-3.347544859,0.7304866722291457,0.5256647265245953,-5.879990281,-3.545452382,-4.41274201,1,2024/3/27,2,3,0,0,0,train
-2.132872457,-1.112074835,0.43600999331712276,1.6723229711647127,-0.170363477,-3.743120492,-2.412686299,-1.547758004,0,2024/3/28,3,3,0,0,0,train
1.606946986809851,-0.843194532,0.8975895196463607,0.018937654294926887,-0.075819623,2.666379133484555,2.5996038670232386,2.414164578082562,1,2024/3/29,4,3,0,0,1,test_extreme_weather
2.5189492057813854,-0.389713099,0.38892933930256346,-1.157888398,2.1213441898221843,0.7390765886845736,1.332828356945887,1.3221966422231533,1,2024/3/30,5,3,1,0,1,test_extreme_weather
-1.176035944,-0.760889871,1.501396741722084,0.5524947716123074,0.7959099443467601,-2.393757487,-0.6747794,-1.240881791,0,2024/3/31,6,3,1,0,0,train
1.0851345457182826,-1.101327602,3.049468211514623,2.417423018699984,0.015013762316853807,-1.635228555,-1.827331526,-0.222005935,0,2024/4/1,0,4,0,0,1,test_extreme_weather
0.18823637458990472,-1.794180991,2.0628152934923825,0.10188113088061201,0.5754595187565568,-0.293115735,1.4735960804209256,1.4456239367289552,1,2024/4/2,1,4,0,0,0,train
-1.403273364,0.5953388003994802,-0.443532893,0.09552583365384948,4.304888870306533,-1.849007072,1.8764654177674984,-3.955340692,0,2024/4/3,2,4,0,0,0,train
-0.452884513,-0.8294483,3.3522737489370225,0.5468291073956277,1.8891767315431856,-1.879853842,0.5928050931070454,-1.47939931,1,2024/4/4,3,4,0,0,0,train
-1.612079103,-2.185881959,-0.664203444,0.6835960115433222,0.35607508388388365,-4.327392801,-2.278001361,0.1473373780774143,0,2024/4/5,4,4,0,0,0,train
-0.461461096,-0.580953956,1.660284099738922,1.9656257888891626,2.1383628418121337,-2.014116252,0.07133096543918549,-2.293559309,1,2024/4/6,5,4,1,0,0,train
3.1166863023463303,-1.077025125,0.002394519480653945,1.2813015701645507,-0.3560229,5.509046818104907,4.490785375927386,3.9527631354854424,1,2024/4/7,6,4,1,0,1,test_extreme_weather
-0.441304747,0.326257772967834,-0.031851845,-1.459217945,0.7320821534155595,-2.270865469,-1.746420944,-0.945306323,1,2024/4/8,0,4,0,0,0,train
-1.827876823,-0.957373787,-1.442251964,-0.877547167,2.4158907042180062,-3.61563884,-0.342938469,-1.36036919,0,2024/4/9,1,4,0,0,0,train
-2.37707794,0.8207429813299334,0.8803040194495231,2.433454500132357,2.1931379418432675,-2.658421736,-0.432374584,-5.153302465,0,2024/4/10,2,4,0,0,0,train
1.36266003935776,-1.171049587,1.121014284768661,-0.329798104,0.7823172259823264,1.1621486782120085,2.0326491239080466,1.9510893099811897,1,2024/4/11,3,4,0,0,1,test_extreme_weather
-0.213463761,-1.725172451,-0.888779962,-1.498437666,1.4822474921739068,-3.622680181,-1.545328987,0.9563180883188823,0,2024/4/12,4,4,0,0,0,train
0.13791329119154905,-0.214757371,1.4704541656234853,-3.754918856,2.390715538268183,-3.930746268,-1.830529276,-0.527578138,1,2024/4/13,5,4,1,0,0,train
-2.2001027,-1.387935762,2.9379306166528587,-1.783495226,0.13381891044795224,-4.049173838,-1.493581268,-0.355376444,1,2024/4/14,6,4,1,0,0,train
-2.428868953,-2.526522538,-0.22618033,2.273117693482897,1.4714624042441382,-5.245868188,-1.797072245,-1.431022209,0,2024/4/15,0,4,0,0,0,train
1.183879371879987,-0.362037384,-0.013508871,0.12404508927804048,-1.15693086,2.9877286058997155,1.9201212341946423,2.3593827137418755,1,2024/4/16,1,4,0,0,1,test_extreme_weather
0.9230210111353887,-0.022549991,0.6901135941257037,-3.124273326,0.03993748342295189,-0.060942403,-0.13890125,1.7177053820079984,1,2024/4/17,2,4,0,0,1,test_extreme_weather
-1.493198168,-0.480962267,1.2546594128577555,1.8064432737676528,2.561461406515382,-2.79872907,0.12436022118686996,-3.206760687,0,2024/4/18,3,4,0,0,0,train
2.203483129191682,0.6993869062314864,0.021649487979113813,-4.095480707,1.1755763541065156,-0.285606141,-0.792947669,1.4268936595130077,0,2024/4/19,4,4,0,0,1,test_extreme_weather
-1.375376709,-1.697176211,-0.300867706,-0.614984174,2.614579446258575,-4.346667824,-0.724594572,-0.881747039,0,2024/4/20,5,4,1,0,0,train
0.4433761934517353,-0.945199988,1.2702955066280839,-0.220305793,0.593861127157651,-0.178372762,0.8103920051056748,0.8748596189730989,1,2024/4/21,6,4,1,0,0,train
0.7188438385264155,-0.735311591,1.5865027366889348,0.7331890064697393,0.05943338416602828,1.5672184784843735,1.9634499753015482,1.0493176375624156,1,2024/4/22,0,4,0,0,0,train
2.3811026972452187,-0.997934542,2.1765724399684405,-1.040807931,0.3237539097175185,-0.735060313,-1.12543769,2.072443577556887,0,2024/4/23,1,4,0,0,1,test_extreme_weather
0.44478533102439255,-1.226771617,1.971274917702862,1.1834862002871094,0.5123841270878293,-1.873344201,-1.130867088,0.022394757670317414,0,2024/4/24,2,4,0,0,0,train
-1.860032317,0.14898710345499522,0.7118815254840454,2.3120496957500123,2.9124701734564478,-2.770342277,0.12784116368454845,-4.418261522,0,2024/4/25,3,4,0,0,0,train
0.704346106623327,0.5335144126859168,1.0851469154392863,-1.749611577,1.2985692830359308,-1.039939219,-0.612499309,-0.596554766,1,2024/4/26,4,4,0,0,0,train
2.157723968338206,-2.274560979,3.9885080716020935,1.2433721246301443,-1.554735725,-0.82819448,-1.83454824,3.026980350798349,1,2024/4/27,5,4,1,0,1,test_extreme_weather
2.642203885473625,-1.240156994,-0.745422099,0.2469000358300899,0.9013555019918398,2.8466187510986014,2.9328142328033504,3.1197440667331624,1,2024/4/28,6,4,1,0,1,test_extreme_weather
-4.454082884,0.4092381540286505,0.2720116394223553,3.0562724828922145,2.1106517260663256,-3.375351657,0.22148653508051974,-6.032836969,0,2024/4/29,0,4,0,0,0,train
-1.425527147,-0.48990983,1.3167566925619663,2.4735059358360134,2.3902744804056626,-2.992885312,-0.365372712,-3.442494394,0,2024/4/30,1,4,0,0,0,train
1.3956308775849093,-3.517295535,2.2859556197715385,-0.832843516,1.0963219461660723,-2.895908885,-0.600030519,3.421676710365011,0,2024/5/1,2,5,0,0,1,test_extreme_weather
-1.429894085,-0.397740633,-0.053098117,1.0217665046969362,2.2678733142100818,-3.659719264,-1.264262284,-2.822176526,0,2024/5/2,3,5,0,0,0,train
-2.454325922,-0.428833282,-0.619688896,-0.497347661,2.015134184811995,-3.471639536,-0.386910435,-2.345138694,0,2024/5/3,4,5,0,0,0,train
1.7695423270647808,-1.926214754,-0.206833925,-1.718301164,0.028311511240520892,1.5520270383437895,2.132175589237595,4.330355170074705,1,2024/5/4,5,5,1,0,1,test_extreme_weather
3.1504736958647346,0.6791552641790588,-0.082575281,1.8629694595018602,1.4698581778523592,4.096896103111923,3.0351367694419684,0.395787275224957,1,2024/5/5,6,5,1,0,1,test_extreme_weather
2.0373860818960363,-1.637174769,0.62487921212494,-1.819116046,3.9759366441966146,-2.471181527,0.44871989723117645,0.9806650064044695,1,2024/5/6,0,5,0,0,1,test_extreme_weather
0.35554255031870596,-2.526864575,0.551888707147436,-2.066529896,1.8418739483386795,-2.934057745,-0.040371172,2.214322490061799,1,2024/5/7,1,5,0,0,0,train
2.4249865994014606,0.15597806910428558,-0.034367508,-2.199052323,1.9876141159632796,0.09435142761139992,0.2609892354016041,1.0507834938757976,1,2024/5/8,2,5,0,0,1,test_extreme_weather
-0.278835247,-3.251912283,2.3035321096968877,1.5076059550436929,-1.260719758,-3.844177294,-2.977134473,2.1199578817785714,0,2024/5/9,3,5,0,0,0,train
1.3051125142444309,-1.512936062,1.304159686486766,-0.949276852,1.1314776800160542,0.480385116738825,1.9131616991634646,2.20315359356364,1,2024/5/10,4,5,0,0,1,test_extreme_weather
1.391823069478677,-0.627298893,-0.051023724,-1.171167235,-0.769967984,2.3680339979548313,1.7345113383125217,2.986305073364044,1,2024/5/11,5,5,1,0,1,test_extreme_weather
-0.011536466,-1.70266075,2.4140801192166865,-3.460961011,5.164694895712107,-7.405262553,-2.376164186,-1.483024043,1,2024/5/12,6,5,1,0,0,train
-2.630326309,-0.193520978,-0.174223668,1.3741347772982975,0.5350583080321467,-3.495091662,-1.870155586,-2.899079924,0,2024/5/13,0,5,0,0,0,train
-1.200795033,-1.995784575,1.8722051626078624,1.343442806044488,-3.013867172,-3.802188522,-4.620859518,1.2081974425925874,0,2024/5/14,1,5,0,0,0,train
0.49982582082642657,-2.136680657,2.0374860317258388,1.9476422814103418,-0.155118243,-2.620472383,-2.052421234,0.8659316698665165,0,2024/5/15,2,5,0,0,0,train
1.094891048343529,-1.373419281,1.6223185650291456,3.687946909226363,0.6301763073333726,2.7328863770537675,3.550963474238131,0.7156414487387143,1,2024/5/16,3,5,0,0,1,test_extreme_weather
1.3150513790146225,-1.086307048,1.229673803972054,1.8496275678274836,1.6402348349794396,1.0855206677470401,2.3321948169531157,0.40831264472690887,1,2024/5/17,4,5,0,0,1,test_extreme_weather
1.5951699175101233,-0.322782883,0.1209074943109053,-2.142373296,1.1925448755979655,-0.010873559,0.39918685017084965,1.5069582006087427,1,2024/5/18,5,5,1,0,1,test_extreme_weather
-0.465215575,-0.667433414,0.6622134807779587,1.5566003986273158,1.4445400395600276,-2.751150912,-1.352991815,-1.731507156,0,2024/5/19,6,5,1,0,0,train
1.0493583162608773,-1.256075282,2.4170138582214635,-0.128023592,2.9823196435211123,-1.102183728,1.6229350466689856,-0.107584343,0,2024/5/20,0,5,0,0,1,test_extreme_weather
1.3887473533226464,-0.544981161,0.15113340192790647,-4.226999749,3.5316355590720905,-3.876001967,-1.56532654,0.35013886531209926,1,2024/5/21,1,5,0,0,1,test_extreme_weather
-3.448888514,-1.789688945,0.21119165985151733,3.508723452020588,0.40140723088024466,-5.068167023,-2.3881242,-2.836325105,0,2024/5/22,2,5,0,0,0,train
0.7922998803071253,-2.573748834,0.07145081912160589,-2.183166416,1.7280838296455276,-2.176584935,0.43017504153933883,2.8815342203394763,0,2024/5/23,3,5,0,0,0,train
-1.994092986,0.2660332221889503,-1.313087808,0.15653351724941278,1.5755712620292281,-3.874003013,-2.181076769,-3.013034538,0,2024/5/24,4,5,0,0,0,train
-0.723239589,-1.686869504,0.09515751307210252,1.272575324067995,1.1282575101576064,-3.545823138,-1.684397087,-0.530406041,0,2024/5/25,5,5,1,0,0,train
0.006659929656521069,-0.655536463,1.3428041355462677,0.7177414953101062,1.48121821316427,-1.512546274,-0.024157117,-0.913405851,0,2024/5/26,6,5,1,0,0,train
3.0440713272417197,-1.001394132,-0.514635783,-1.122578964,2.699672361020035,0.8614972854374829,1.8890975748238503,2.1732500136586985,1,2024/5/27,0,5,0,0,1,test_extreme_weather
0.19986604871611735,-1.597264845,0.7628200801449768,-3.15675138,0.6444984373114427,-1.998706622,-0.292537656,2.3533536018872225,1,2024/5/28,1,5,0,0,0,train
-0.740210636,-3.106620064,2.0534275915253053,-1.762720887,0.7136130550218696,-2.787178174,0.5007529092829329,2.5684028963995664,1,2024/5/29,2,5,0,0,0,train
0.8369742571609178,-1.597946373,2.015045577689552,1.5747887791705557,1.8221907323358317,-2.799632168,-1.193390363,-0.432593621,0,2024/5/30,3,5,0,0,1,test_extreme_weather
-0.716630093,-1.509752361,1.1792031097337128,0.6269665835849181,1.6067512384245446,-2.777237229,-0.307097847,-0.62881935,0,2024/5/31,4,5,0,0,0,train
-2.063105506,-1.64177242,2.9398678012273667,-1.522180848,2.0711973556054017,-5.77291538,-1.855892899,-1.538128956,1,2024/6/1,5,6,1,0,0,train
-1.440474421,-3.50467301,0.9720292992890408,0.948299358049024,2.491598482753593,-4.367988329,0.37457033152099384,0.3467379569121896,0,2024/6/2,6,6,1,0,0,train
-1.955628749,-3.737749696,-1.393889042,-0.045543833,-1.004748624,-5.982203559,-3.992806812,2.4071237166277277,0,2024/6/3,0,6,0,0,0,train
-0.580647837,-1.694132025,2.180318609683813,0.0992209836439667,-0.920799789,-2.275960337,-1.566970112,1.0908121783449398,0,2024/6/4,1,6,0,0,0,train
0.6671876616127471,-2.039208565,2.139100153191337,1.6158111800575043,2.1295562061933957,-0.512443477,2.1301027663621555,0.4671122801972045,1,2024/6/5,2,6,0,0,0,train
1.25967233169506,0.2649641947093173,1.7310793502653137,-2.159293487,1.33565121011545,-1.231536026,-0.864937106,-0.006550583,0,2024/6/6,3,6,0,0,1,test_extreme_weather
